timestamp,heart_rate_bpm,sleep_hours,step_count,calories_burned,activity_type
2025-12-27 15:15:00,87,0.0,33,2.19,Walking
2025-12-27 15:20:00,88,0.0,34,2.25,Walking
2025-12-27 15:25:00,84,0.0,39,2.41,Walking
2025-12-27 15:30:00,82,0.0,41,2.47,Walking
2025-12-27 15:35:00,90,0.0,31,2.15,Walking
2025-12-27 15:40:00,88,0.0,53,3.01,Walking
2025-12-27 15:45:00,90,0.0,57,3.19,Walking
2025-12-27 15:50:00,83,0.0,65,3.43,Walking
2025-12-27 15:55:00,81,0.0,35,2.22,Walking
2025-12-27 16:00:00,86,0.0,44,2.62,Walking
2025-12-27 16:05:00,82,0.0,54,2.99,Walking
2025-12-27 16:10:00,91,0.0,58,3.23,Walking
2025-12-27 16:15:00,84,0.0,60,3.24,Walking
2025-12-27 16:20:00,87,0.0,46,2.72,Walking
2025-12-27 16:25:00,88,0.0,34,2.25,Walking
2025-12-27 16:30:00,84,0.0,58,3.16,Walking
2025-12-27 16:35:00,86,0.0,62,3.35,Walking
2025-12-27 16:40:00,88,0.0,51,2.92,Walking
2025-12-27 16:45:00,88,0.0,46,2.73,Walking
2025-12-27 16:50:00,89,0.0,62,3.38,Walking
2025-12-27 16:55:00,91,0.0,52,2.99,Walking
2025-12-27 17:00:00,83,0.0,64,3.4,Walking
2025-12-27 17:05:00,82,0.0,59,3.18,Walking
2025-12-27 17:10:00,87,0.0,37,2.35,Walking
2025-12-27 17:15:00,89,0.0,50,2.89,Walking
2025-12-27 17:20:00,83,0.0,47,2.72,Walking
2025-12-27 17:25:00,88,0.0,46,2.73,Walking
2025-12-27 17:30:00,76,0.0,53,2.89,Walking
2025-12-27 17:35:00,86,0.0,41,2.51,Walking
2025-12-27 17:40:00,79,0.0,36,2.23,Walking
2025-12-27 17:45:00,81,0.0,48,2.74,Walking
2025-12-27 17:50:00,79,0.0,56,3.04,Walking
2025-12-27 17:55:00,93,0.0,57,3.21,Walking
2025-12-27 18:00:00,124,0.0,80,4.45,Workout
2025-12-27 18:05:00,127,0.0,105,5.47,Workout
2025-12-27 18:10:00,119,0.0,98,5.11,Workout
2025-12-27 18:15:00,114,0.0,96,4.98,Workout
2025-12-27 18:20:00,123,0.0,77,4.31,Workout
2025-12-27 18:25:00,121,0.0,91,4.85,Workout
2025-12-27 18:30:00,121,0.0,92,4.89,Workout
2025-12-27 18:35:00,119,0.0,80,4.39,Workout
2025-12-27 18:40:00,124,0.0,109,5.61,Workout
2025-12-27 18:45:00,121,0.0,99,5.18,Workout
2025-12-27 18:50:00,118,0.0,60,3.59,Workout
2025-12-27 18:55:00,122,0.0,107,5.5,Workout
2025-12-27 19:00:00,115,0.0,111,5.6,Workout
2025-12-27 19:05:00,119,0.0,106,5.43,Workout
2025-12-27 19:10:00,114,0.0,62,3.62,Workout
2025-12-27 19:15:00,115,0.0,116,5.8,Workout
2025-12-27 19:20:00,120,0.0,98,5.12,Workout
2025-12-27 19:25:00,124,0.0,86,4.69,Workout
2025-12-27 19:30:00,131,0.0,111,5.75,Workout
2025-12-27 19:35:00,124,0.0,82,4.53,Workout
2025-12-27 19:40:00,122,0.0,87,4.7,Workout
2025-12-27 19:45:00,122,0.0,90,4.83,Workout
2025-12-27 19:50:00,117,0.0,81,4.41,Workout
2025-12-27 19:55:00,124,0.0,86,4.68,Workout
2025-12-27 20:00:00,66,0.0,8,0.98,Resting
2025-12-27 20:05:00,60,0.0,5,0.8,Resting
2025-12-27 20:10:00,66,0.0,1,0.71,Resting
2025-12-27 20:15:00,63,0.0,2,0.72,Resting
2025-12-27 20:20:00,60,0.0,9,0.96,Resting
2025-12-27 20:25:00,71,0.0,0,0.72,Resting
2025-12-27 20:30:00,61,0.0,8,0.93,Resting
2025-12-27 20:35:00,67,0.0,2,0.76,Resting
2025-12-27 20:40:00,68,0.0,8,1.01,Resting
2025-12-27 20:45:00,65,0.0,0,0.66,Resting
2025-12-27 20:50:00,64,0.0,4,0.8,Resting
2025-12-27 20:55:00,64,0.0,6,0.89,Resting
2025-12-27 21:00:00,68,0.0,6,0.93,Resting
2025-12-27 21:05:00,66,0.0,8,0.98,Resting
2025-12-27 21:10:00,65,0.0,1,0.69,Resting
2025-12-27 21:15:00,68,0.0,2,0.76,Resting
2025-12-27 21:20:00,59,0.0,8,0.92,Resting
2025-12-27 21:25:00,66,0.0,0,0.66,Resting
2025-12-27 21:30:00,67,0.0,7,0.95,Resting
2025-12-27 21:35:00,70,0.0,4,0.86,Resting
2025-12-27 21:40:00,61,0.0,0,0.62,Resting
2025-12-27 21:45:00,66,0.0,1,0.71,Resting
2025-12-27 21:50:00,68,0.0,0,0.68,Resting
2025-12-27 21:55:00,65,0.0,0,0.66,Resting
2025-12-27 22:00:00,65,0.0,2,0.74,Resting
2025-12-27 22:05:00,65,0.0,8,0.98,Resting
2025-12-27 22:10:00,69,0.0,0,0.69,Resting
2025-12-27 22:15:00,69,0.0,8,1.02,Resting
2025-12-27 22:20:00,63,0.0,0,0.63,Resting
2025-12-27 22:25:00,66,0.0,6,0.9,Resting
2025-12-27 22:30:00,60,0.0,5,0.81,Resting
2025-12-27 22:35:00,67,0.0,2,0.76,Resting
2025-12-27 22:40:00,69,0.0,8,1.02,Resting
2025-12-27 22:45:00,60,0.0,3,0.73,Resting
2025-12-27 22:50:00,63,0.0,9,1.0,Resting
2025-12-27 22:55:00,73,0.0,8,1.05,Resting
2025-12-27 23:00:00,65,0.0,4,0.82,Resting
2025-12-27 23:05:00,66,0.0,2,0.75,Resting
2025-12-27 23:10:00,67,0.0,8,1.0,Resting
2025-12-27 23:15:00,67,0.0,1,0.72,Resting
2025-12-27 23:20:00,66,0.0,0,0.66,Resting
2025-12-27 23:25:00,60,0.0,3,0.73,Resting
2025-12-27 23:30:00,67,0.0,5,0.88,Resting
2025-12-27 23:35:00,62,0.0,9,0.98,Resting
2025-12-27 23:40:00,64,0.0,8,0.97,Resting
2025-12-27 23:45:00,63,0.0,2,0.72,Resting
2025-12-27 23:50:00,65,0.0,0,0.66,Resting
2025-12-27 23:55:00,59,0.0,0,0.59,Resting
2025-12-28 00:00:00,56,0.08,6,0.8,Sleeping
2025-12-28 00:05:00,53,0.17,9,0.89,Sleeping
2025-12-28 00:10:00,53,0.25,9,0.9,Sleeping
2025-12-28 00:15:00,62,0.33,4,0.79,Sleeping
2025-12-28 00:20:00,58,0.42,4,0.75,Sleeping
2025-12-28 00:25:00,58,0.5,5,0.79,Sleeping
2025-12-28 00:30:00,59,0.58,6,0.83,Sleeping
2025-12-28 00:35:00,51,0.67,4,0.67,Sleeping
2025-12-28 00:40:00,56,0.75,1,0.6,Sleeping
2025-12-28 00:45:00,47,0.83,0,0.47,Sleeping
2025-12-28 00:50:00,58,0.92,1,0.62,Sleeping
2025-12-28 00:55:00,54,1.0,8,0.86,Sleeping
2025-12-28 01:00:00,56,1.08,1,0.6,Sleeping
2025-12-28 01:05:00,55,1.17,6,0.8,Sleeping
2025-12-28 01:10:00,56,1.25,8,0.88,Sleeping
2025-12-28 01:15:00,53,1.33,5,0.73,Sleeping
2025-12-28 01:20:00,56,1.42,7,0.84,Sleeping
2025-12-28 01:25:00,47,1.5,1,0.52,Sleeping
2025-12-28 01:30:00,53,1.58,6,0.77,Sleeping
2025-12-28 01:35:00,51,1.67,6,0.75,Sleeping
2025-12-28 01:40:00,55,1.75,7,0.84,Sleeping
2025-12-28 01:45:00,56,1.83,8,0.89,Sleeping
2025-12-28 01:50:00,52,1.92,8,0.85,Sleeping
2025-12-28 01:55:00,57,2.0,0,0.58,Sleeping
2025-12-28 02:00:00,57,2.08,3,0.69,Sleeping
2025-12-28 02:05:00,55,2.17,8,0.87,Sleeping
2025-12-28 02:10:00,56,2.25,8,0.89,Sleeping
2025-12-28 02:15:00,56,2.33,2,0.64,Sleeping
2025-12-28 02:20:00,60,2.42,6,0.84,Sleeping
2025-12-28 02:25:00,53,2.5,5,0.74,Sleeping
2025-12-28 02:30:00,62,2.58,1,0.67,Sleeping
2025-12-28 02:35:00,50,2.67,5,0.7,Sleeping
2025-12-28 02:40:00,47,2.75,7,0.76,Sleeping
2025-12-28 02:45:00,51,2.83,3,0.63,Sleeping
2025-12-28 02:50:00,58,2.92,2,0.66,Sleeping
2025-12-28 02:55:00,49,3.0,0,0.49,Sleeping
2025-12-28 03:00:00,60,3.08,7,0.89,Sleeping
2025-12-28 03:05:00,52,3.17,2,0.6,Sleeping
2025-12-28 03:10:00,59,3.25,5,0.8,Sleeping
2025-12-28 03:15:00,63,3.33,8,0.95,Sleeping
2025-12-28 03:20:00,54,3.42,1,0.58,Sleeping
2025-12-28 03:25:00,49,3.5,5,0.69,Sleeping
2025-12-28 03:30:00,56,3.58,1,0.6,Sleeping
2025-12-28 03:35:00,57,3.67,3,0.7,Sleeping
2025-12-28 03:40:00,46,3.75,7,0.74,Sleeping
2025-12-28 03:45:00,54,3.83,0,0.54,Sleeping
2025-12-28 03:50:00,49,3.92,0,0.5,Sleeping
2025-12-28 03:55:00,58,4.0,5,0.78,Sleeping
2025-12-28 04:00:00,52,4.08,0,0.53,Sleeping
2025-12-28 04:05:00,58,4.17,5,0.79,Sleeping
2025-12-28 04:10:00,66,4.25,0,0.67,Sleeping
2025-12-28 04:15:00,48,4.33,5,0.69,Sleeping
2025-12-28 04:20:00,55,4.42,7,0.84,Sleeping
2025-12-28 04:25:00,53,4.5,1,0.57,Sleeping
2025-12-28 04:30:00,59,4.58,5,0.8,Sleeping
2025-12-28 04:35:00,55,4.67,8,0.88,Sleeping
2025-12-28 04:40:00,54,4.75,2,0.62,Sleeping
2025-12-28 04:45:00,49,4.83,2,0.58,Sleeping
2025-12-28 04:50:00,51,4.92,2,0.6,Sleeping
2025-12-28 04:55:00,58,5.0,1,0.63,Sleeping
2025-12-28 05:00:00,54,5.08,9,0.91,Sleeping
2025-12-28 05:05:00,56,5.17,1,0.6,Sleeping
2025-12-28 05:10:00,58,5.25,9,0.94,Sleeping
2025-12-28 05:15:00,55,5.33,5,0.76,Sleeping
2025-12-28 05:20:00,48,5.42,5,0.69,Sleeping
2025-12-28 05:25:00,52,5.5,5,0.72,Sleeping
2025-12-28 05:30:00,55,5.58,1,0.6,Sleeping
2025-12-28 05:35:00,50,5.67,1,0.54,Sleeping
2025-12-28 05:40:00,52,5.75,0,0.52,Sleeping
2025-12-28 05:45:00,56,5.83,5,0.76,Sleeping
2025-12-28 05:50:00,59,5.92,2,0.68,Sleeping
2025-12-28 05:55:00,50,6.0,3,0.62,Sleeping
2025-12-28 06:00:00,87,0.0,54,3.04,Walking
2025-12-28 06:05:00,86,0.0,35,2.27,Walking
2025-12-28 06:10:00,83,0.0,54,3.0,Walking
2025-12-28 06:15:00,97,0.0,42,2.65,Walking
2025-12-28 06:20:00,85,0.0,31,2.09,Walking
2025-12-28 06:25:00,85,0.0,38,2.38,Walking
2025-12-28 06:30:00,85,0.0,44,2.61,Walking
2025-12-28 06:35:00,78,0.0,68,3.51,Walking
2025-12-28 06:40:00,87,0.0,49,2.84,Walking
2025-12-28 06:45:00,82,0.0,35,2.22,Walking
2025-12-28 06:50:00,87,0.0,48,2.79,Walking
2025-12-28 06:55:00,81,0.0,31,2.05,Walking
2025-12-28 07:00:00,88,0.0,58,3.21,Walking
2025-12-28 07:05:00,82,0.0,36,2.26,Walking
2025-12-28 07:10:00,90,0.0,58,3.22,Walking
2025-12-28 07:15:00,95,0.0,58,3.27,Walking
2025-12-28 07:20:00,87,0.0,56,3.11,Walking
2025-12-28 07:25:00,87,0.0,60,3.28,Walking
2025-12-28 07:30:00,85,0.0,45,2.65,Walking
2025-12-28 07:35:00,88,0.0,67,3.56,Walking
2025-12-28 07:40:00,86,0.0,55,3.07,Walking
2025-12-28 07:45:00,78,0.0,36,2.23,Walking
2025-12-28 07:50:00,85,0.0,45,2.66,Walking
2025-12-28 07:55:00,84,0.0,69,3.6,Walking
2025-12-28 08:00:00,87,0.0,59,3.24,Walking
2025-12-28 08:05:00,85,0.0,51,2.89,Walking
2025-12-28 08:10:00,85,0.0,38,2.38,Walking
2025-12-28 08:15:00,89,0.0,36,2.34,Walking
2025-12-28 08:20:00,82,0.0,62,3.31,Walking
2025-12-28 08:25:00,85,0.0,66,3.5,Walking
2025-12-28 08:30:00,83,0.0,55,3.03,Walking
2025-12-28 08:35:00,79,0.0,45,2.59,Walking
2025-12-28 08:40:00,83,0.0,66,3.47,Walking
2025-12-28 08:45:00,90,0.0,66,3.54,Walking
2025-12-28 08:50:00,91,0.0,65,3.51,Walking
2025-12-28 08:55:00,78,0.0,44,2.55,Walking
2025-12-28 09:00:00,67,0.0,5,0.88,Resting
2025-12-28 09:05:00,62,0.0,0,0.63,Resting
2025-12-28 09:10:00,66,0.0,2,0.74,Resting
2025-12-28 09:15:00,71,0.0,6,0.95,Resting
2025-12-28 09:20:00,65,0.0,0,0.65,Resting
2025-12-28 09:25:00,64,0.0,9,1.0,Resting
2025-12-28 09:30:00,63,0.0,4,0.8,Resting
2025-12-28 09:35:00,61,0.0,5,0.81,Resting
2025-12-28 09:40:00,64,0.0,3,0.77,Resting
2025-12-28 09:45:00,69,0.0,8,1.01,Resting
2025-12-28 09:50:00,65,0.0,6,0.89,Resting
2025-12-28 09:55:00,65,0.0,1,0.69,Resting
2025-12-28 10:00:00,60,0.0,9,0.96,Resting
2025-12-28 10:05:00,60,0.0,2,0.69,Resting
2025-12-28 10:10:00,66,0.0,0,0.66,Resting
2025-12-28 10:15:00,66,0.0,4,0.83,Resting
2025-12-28 10:20:00,62,0.0,0,0.63,Resting
2025-12-28 10:25:00,69,0.0,4,0.85,Resting
2025-12-28 10:30:00,65,0.0,3,0.77,Resting
2025-12-28 10:35:00,67,0.0,2,0.76,Resting
2025-12-28 10:40:00,72,0.0,0,0.73,Resting
2025-12-28 10:45:00,62,0.0,2,0.7,Resting
2025-12-28 10:50:00,68,0.0,3,0.8,Resting
2025-12-28 10:55:00,64,0.0,1,0.69,Resting
2025-12-28 11:00:00,67,0.0,6,0.92,Resting
2025-12-28 11:05:00,68,0.0,3,0.8,Resting
2025-12-28 11:10:00,63,0.0,1,0.67,Resting
2025-12-28 11:15:00,64,0.0,8,0.97,Resting
2025-12-28 11:20:00,70,0.0,0,0.71,Resting
2025-12-28 11:25:00,66,0.0,4,0.82,Resting
2025-12-28 11:30:00,64,0.0,2,0.73,Resting
2025-12-28 11:35:00,67,0.0,6,0.91,Resting
2025-12-28 11:40:00,57,0.0,0,0.58,Resting
2025-12-28 11:45:00,67,0.0,1,0.71,Resting
2025-12-28 11:50:00,64,0.0,7,0.92,Resting
2025-12-28 11:55:00,59,0.0,2,0.68,Resting
2025-12-28 12:00:00,132,0.0,135,6.73,Running
2025-12-28 12:05:00,129,0.0,145,7.1,Running
2025-12-28 12:10:00,130,0.0,130,6.5,Running
2025-12-28 12:15:00,128,0.0,143,7.01,Running
2025-12-28 12:20:00,127,0.0,110,5.67,Running
2025-12-28 12:25:00,129,0.0,131,6.54,Running
2025-12-28 12:30:00,124,0.0,145,7.04,Running
2025-12-28 12:35:00,124,0.0,125,6.25,Running
2025-12-28 12:40:00,129,0.0,132,6.57,Running
2025-12-28 12:45:00,126,0.0,115,5.86,Running
2025-12-28 12:50:00,130,0.0,138,6.83,Running
2025-12-28 12:55:00,141,0.0,127,6.5,Running
2025-12-28 13:00:00,126,0.0,144,7.03,Running
2025-12-28 13:05:00,132,0.0,140,6.92,Running
2025-12-28 13:10:00,128,0.0,107,5.57,Running
2025-12-28 13:15:00,131,0.0,106,5.56,Running
2025-12-28 13:20:00,128,0.0,143,7.01,Running
2025-12-28 13:25:00,134,0.0,101,5.39,Running
2025-12-28 13:30:00,129,0.0,107,5.57,Running
2025-12-28 13:35:00,129,0.0,108,5.62,Running
2025-12-28 13:40:00,120,0.0,128,6.32,Running
2025-12-28 13:45:00,124,0.0,101,5.29,Running
2025-12-28 13:50:00,128,0.0,141,6.93,Running
2025-12-28 13:55:00,122,0.0,135,6.63,Running
2025-12-28 14:00:00,84,0.0,66,3.49,Walking
2025-12-28 14:05:00,84,0.0,36,2.29,Walking
2025-12-28 14:10:00,85,0.0,31,2.1,Walking
2025-12-28 14:15:00,87,0.0,39,2.44,Walking
2025-12-28 14:20:00,82,0.0,39,2.39,Walking
2025-12-28 14:25:00,76,0.0,30,1.97,Walking
2025-12-28 14:30:00,87,0.0,59,3.23,Walking
2025-12-28 14:35:00,80,0.0,55,3.0,Walking
2025-12-28 14:40:00,92,0.0,47,2.8,Walking
2025-12-28 14:45:00,83,0.0,52,2.92,Walking
2025-12-28 14:50:00,84,0.0,36,2.29,Walking
2025-12-28 14:55:00,76,0.0,52,2.84,Walking
2025-12-28 15:00:00,76,0.0,39,2.33,Walking
2025-12-28 15:05:00,95,0.0,68,3.67,Walking
2025-12-28 15:10:00,86,0.0,47,2.75,Walking
2025-12-28 15:15:00,85,0.0,48,2.77,Walking
2025-12-28 15:20:00,92,0.0,48,2.85,Walking
2025-12-28 15:25:00,89,0.0,45,2.7,Walking
2025-12-28 15:30:00,79,0.0,63,3.32,Walking
2025-12-28 15:35:00,81,0.0,37,2.29,Walking
2025-12-28 15:40:00,89,0.0,57,3.17,Walking
2025-12-28 15:45:00,96,0.0,58,3.29,Walking
2025-12-28 15:50:00,86,0.0,40,2.47,Walking
2025-12-28 15:55:00,87,0.0,52,2.96,Walking
2025-12-28 16:00:00,83,0.0,58,3.16,Walking
2025-12-28 16:05:00,77,0.0,63,3.29,Walking
2025-12-28 16:10:00,84,0.0,64,3.41,Walking
2025-12-28 16:15:00,83,0.0,47,2.72,Walking
2025-12-28 16:20:00,86,0.0,36,2.3,Walking
2025-12-28 16:25:00,90,0.0,54,3.07,Walking
2025-12-28 16:30:00,73,0.0,31,1.98,Walking
2025-12-28 16:35:00,81,0.0,54,2.97,Walking
2025-12-28 16:40:00,87,0.0,50,2.88,Walking
2025-12-28 16:45:00,91,0.0,34,2.28,Walking
2025-12-28 16:50:00,80,0.0,40,2.4,Walking
2025-12-28 16:55:00,81,0.0,31,2.05,Walking
2025-12-28 17:00:00,90,0.0,59,3.27,Walking
2025-12-28 17:05:00,84,0.0,61,3.28,Walking
2025-12-28 17:10:00,88,0.0,44,2.65,Walking
2025-12-28 17:15:00,82,0.0,57,3.11,Walking
2025-12-28 17:20:00,82,0.0,52,2.91,Walking
2025-12-28 17:25:00,82,0.0,33,2.14,Walking
2025-12-28 17:30:00,81,0.0,42,2.5,Walking
2025-12-28 17:35:00,87,0.0,56,3.11,Walking
2025-12-28 17:40:00,84,0.0,41,2.49,Walking
2025-12-28 17:45:00,88,0.0,44,2.65,Walking
2025-12-28 17:50:00,86,0.0,68,3.59,Walking
2025-12-28 17:55:00,80,0.0,37,2.28,Walking
2025-12-28 18:00:00,124,0.0,68,3.96,Workout
2025-12-28 18:05:00,119,0.0,84,4.56,Workout
2025-12-28 18:10:00,123,0.0,109,5.6,Workout
2025-12-28 18:15:00,121,0.0,63,3.73,Workout
2025-12-28 18:20:00,119,0.0,67,3.87,Workout
2025-12-28 18:25:00,116,0.0,68,3.88,Workout
2025-12-28 18:30:00,119,0.0,66,3.84,Workout
2025-12-28 18:35:00,127,0.0,112,5.75,Workout
2025-12-28 18:40:00,112,0.0,68,3.85,Workout
2025-12-28 18:45:00,112,0.0,99,5.08,Workout
2025-12-28 18:50:00,120,0.0,93,4.92,Workout
2025-12-28 18:55:00,123,0.0,83,4.55,Workout
2025-12-28 19:00:00,125,0.0,113,5.77,Workout
2025-12-28 19:05:00,120,0.0,85,4.6,Workout
2025-12-28 19:10:00,115,0.0,66,3.79,Workout
2025-12-28 19:15:00,125,0.0,119,6.02,Workout
2025-12-28 19:20:00,112,0.0,87,4.61,Workout
2025-12-28 19:25:00,122,0.0,93,4.95,Workout
2025-12-28 19:30:00,118,0.0,92,4.86,Workout
2025-12-28 19:35:00,121,0.0,77,4.3,Workout
2025-12-28 19:40:00,124,0.0,91,4.88,Workout
2025-12-28 19:45:00,119,0.0,96,5.03,Workout
2025-12-28 19:50:00,121,0.0,68,3.94,Workout
2025-12-28 19:55:00,111,0.0,83,4.44,Workout
2025-12-28 20:00:00,64,0.0,0,0.65,Resting
2025-12-28 20:05:00,66,0.0,4,0.82,Resting
2025-12-28 20:10:00,66,0.0,6,0.9,Resting
2025-12-28 20:15:00,66,0.0,9,1.03,Resting
2025-12-28 20:20:00,65,0.0,4,0.82,Resting
2025-12-28 20:25:00,60,0.0,8,0.93,Resting
2025-12-28 20:30:00,66,0.0,0,0.67,Resting
2025-12-28 20:35:00,64,0.0,4,0.8,Resting
2025-12-28 20:40:00,65,0.0,3,0.78,Resting
2025-12-28 20:45:00,60,0.0,8,0.93,Resting
2025-12-28 20:50:00,65,0.0,3,0.78,Resting
2025-12-28 20:55:00,61,0.0,8,0.93,Resting
2025-12-28 21:00:00,68,0.0,2,0.77,Resting
2025-12-28 21:05:00,60,0.0,0,0.61,Resting
2025-12-28 21:10:00,65,0.0,0,0.66,Resting
2025-12-28 21:15:00,63,0.0,2,0.72,Resting
2025-12-28 21:20:00,62,0.0,0,0.63,Resting
2025-12-28 21:25:00,69,0.0,9,1.05,Resting
2025-12-28 21:30:00,65,0.0,4,0.81,Resting
2025-12-28 21:35:00,68,0.0,9,1.05,Resting
2025-12-28 21:40:00,65,0.0,7,0.93,Resting
2025-12-28 21:45:00,67,0.0,7,0.95,Resting
2025-12-28 21:50:00,68,0.0,1,0.73,Resting
2025-12-28 21:55:00,63,0.0,8,0.95,Resting
2025-12-28 22:00:00,62,0.0,8,0.95,Resting
2025-12-28 22:05:00,61,0.0,1,0.66,Resting
2025-12-28 22:10:00,68,0.0,0,0.68,Resting
2025-12-28 22:15:00,67,0.0,6,0.91,Resting
2025-12-28 22:20:00,64,0.0,3,0.77,Resting
2025-12-28 22:25:00,58,0.0,3,0.71,Resting
2025-12-28 22:30:00,62,0.0,9,0.99,Resting
2025-12-28 22:35:00,62,0.0,7,0.9,Resting
2025-12-28 22:40:00,62,0.0,2,0.7,Resting
2025-12-28 22:45:00,57,0.0,6,0.82,Resting
2025-12-28 22:50:00,73,0.0,8,1.05,Resting
2025-12-28 22:55:00,57,0.0,6,0.82,Resting
2025-12-28 23:00:00,67,0.0,0,0.68,Resting
2025-12-28 23:05:00,63,0.0,2,0.72,Resting
2025-12-28 23:10:00,62,0.0,4,0.78,Resting
2025-12-28 23:15:00,60,0.0,3,0.72,Resting
2025-12-28 23:20:00,65,0.0,0,0.65,Resting
2025-12-28 23:25:00,59,0.0,7,0.88,Resting
2025-12-28 23:30:00,63,0.0,0,0.64,Resting
2025-12-28 23:35:00,62,0.0,6,0.86,Resting
2025-12-28 23:40:00,59,0.0,5,0.79,Resting
2025-12-28 23:45:00,62,0.0,8,0.94,Resting
2025-12-28 23:50:00,59,0.0,6,0.83,Resting
2025-12-28 23:55:00,70,0.0,4,0.86,Resting
2025-12-29 00:00:00,51,0.08,4,0.67,Sleeping
2025-12-29 00:05:00,49,0.17,4,0.66,Sleeping
2025-12-29 00:10:00,51,0.25,1,0.55,Sleeping
2025-12-29 00:15:00,57,0.33,9,0.93,Sleeping
2025-12-29 00:20:00,48,0.42,6,0.72,Sleeping
2025-12-29 00:25:00,51,0.5,3,0.64,Sleeping
2025-12-29 00:30:00,60,0.58,2,0.69,Sleeping
2025-12-29 00:35:00,58,0.67,1,0.63,Sleeping
2025-12-29 00:40:00,59,0.75,1,0.63,Sleeping
2025-12-29 00:45:00,50,0.83,6,0.74,Sleeping
2025-12-29 00:50:00,57,0.92,5,0.78,Sleeping
2025-12-29 00:55:00,54,1.0,6,0.79,Sleeping
2025-12-29 01:00:00,59,1.08,2,0.67,Sleeping
2025-12-29 01:05:00,53,1.17,8,0.85,Sleeping
2025-12-29 01:10:00,56,1.25,5,0.77,Sleeping
2025-12-29 01:15:00,54,1.33,8,0.87,Sleeping
2025-12-29 01:20:00,57,1.42,4,0.74,Sleeping
2025-12-29 01:25:00,63,1.5,4,0.79,Sleeping
2025-12-29 01:30:00,55,1.58,2,0.64,Sleeping
2025-12-29 01:35:00,50,1.67,4,0.66,Sleeping
2025-12-29 01:40:00,48,1.75,1,0.52,Sleeping
2025-12-29 01:45:00,54,1.83,2,0.62,Sleeping
2025-12-29 01:50:00,57,1.92,0,0.57,Sleeping
2025-12-29 01:55:00,45,2.0,1,0.5,Sleeping
2025-12-29 02:00:00,54,2.08,8,0.86,Sleeping
2025-12-29 02:05:00,54,2.17,7,0.82,Sleeping
2025-12-29 02:10:00,58,2.25,6,0.82,Sleeping
2025-12-29 02:15:00,56,2.33,8,0.89,Sleeping
2025-12-29 02:20:00,61,2.42,0,0.61,Sleeping
2025-12-29 02:25:00,58,2.5,3,0.7,Sleeping
2025-12-29 02:30:00,51,2.58,6,0.76,Sleeping
2025-12-29 02:35:00,58,2.67,7,0.86,Sleeping
2025-12-29 02:40:00,56,2.75,2,0.65,Sleeping
2025-12-29 02:45:00,49,2.83,4,0.66,Sleeping
2025-12-29 02:50:00,45,2.92,5,0.66,Sleeping
2025-12-29 02:55:00,49,3.0,5,0.69,Sleeping
2025-12-29 03:00:00,48,3.08,3,0.61,Sleeping
2025-12-29 03:05:00,56,3.17,6,0.8,Sleeping
2025-12-29 03:10:00,59,3.25,2,0.68,Sleeping
2025-12-29 03:15:00,53,3.33,6,0.77,Sleeping
2025-12-29 03:20:00,55,3.42,5,0.76,Sleeping
2025-12-29 03:25:00,50,3.5,7,0.78,Sleeping
2025-12-29 03:30:00,63,3.58,7,0.91,Sleeping
2025-12-29 03:35:00,53,3.67,8,0.86,Sleeping
2025-12-29 03:40:00,52,3.75,4,0.69,Sleeping
2025-12-29 03:45:00,53,3.83,4,0.7,Sleeping
2025-12-29 03:50:00,49,3.92,7,0.78,Sleeping
2025-12-29 03:55:00,54,4.0,7,0.83,Sleeping
2025-12-29 04:00:00,57,4.08,9,0.93,Sleeping
2025-12-29 04:05:00,50,4.17,3,0.63,Sleeping
2025-12-29 04:10:00,50,4.25,2,0.58,Sleeping
2025-12-29 04:15:00,56,4.33,6,0.8,Sleeping
2025-12-29 04:20:00,60,4.42,3,0.73,Sleeping
2025-12-29 04:25:00,56,4.5,5,0.76,Sleeping
2025-12-29 04:30:00,49,4.58,8,0.82,Sleeping
2025-12-29 04:35:00,55,4.67,7,0.84,Sleeping
2025-12-29 04:40:00,52,4.75,6,0.77,Sleeping
2025-12-29 04:45:00,56,4.83,9,0.92,Sleeping
2025-12-29 04:50:00,51,4.92,5,0.71,Sleeping
2025-12-29 04:55:00,59,5.0,8,0.92,Sleeping
2025-12-29 05:00:00,60,5.08,3,0.72,Sleeping
2025-12-29 05:05:00,52,5.17,2,0.61,Sleeping
2025-12-29 05:10:00,51,5.25,1,0.56,Sleeping
2025-12-29 05:15:00,58,5.33,5,0.79,Sleeping
2025-12-29 05:20:00,54,5.42,2,0.63,Sleeping
2025-12-29 05:25:00,55,5.5,2,0.63,Sleeping
2025-12-29 05:30:00,59,5.58,3,0.72,Sleeping
2025-12-29 05:35:00,57,5.67,2,0.66,Sleeping
2025-12-29 05:40:00,59,5.75,5,0.79,Sleeping
2025-12-29 05:45:00,48,5.83,7,0.77,Sleeping
2025-12-29 05:50:00,60,5.92,8,0.93,Sleeping
2025-12-29 05:55:00,52,6.0,4,0.69,Sleeping
2025-12-29 06:00:00,83,0.0,41,2.48,Walking
2025-12-29 06:05:00,91,0.0,52,2.99,Walking
2025-12-29 06:10:00,86,0.0,41,2.51,Walking
2025-12-29 06:15:00,87,0.0,34,2.23,Walking
2025-12-29 06:20:00,85,0.0,31,2.1,Walking
2025-12-29 06:25:00,86,0.0,65,3.47,Walking
2025-12-29 06:30:00,91,0.0,48,2.83,Walking
